marca,modelo,anios_produccion,rango_anios,tiene_serie,tiene_deportiva,observaciones_facelift,serie_1g,serie_2g,serie_3g,precio_fatal_10,precio_mal_13,precio_regular_17,precio_bien_23,precio_vida_deportiva,valor_minimo_usado,porcentaje_15,porcentaje_20,porcentaje_23
MAZDA,MX30,2020 EN ADELANTE,20>,True,False,,,,,,,,,,15000.0,2250.0,3000.0,3450.0
MAZDA,MX-5,2015 EN ADELANTE,15>,True,False,COMPARTE LA GRAM MAYORIA DE LAS PIEZAS CON EL: MAZDA MX 5 / FIAT 124,,,,,2530.0,3130.0,3630.0,,15000.0,2250.0,3000.0,3450.0
MERCEDES,CLASE A W176,2012-2018,12-16,True,False,,2280/1g/180d renault,,3380/3g,2480.0,2680.0,3830.0,4730.0,7530.0,7800.0,1170.0,1560.0,1794.0
MERCEDES,CLASE A W176,2012-2018,16-18,True,False,CAMBIA BASICAMENTE PARAGOLPES E ILUMINACION,3210/1g,3670/2g,4570/3g,3380.0,3830.0,4580.0,5130.0,,10000.0,1500.0,2000.0,2300.0
MERCEDES,CLASE A BM177,2018 EN ADELANTE,18-23,True,True,,3210/1g,4230/5230/2g,8261 vida,4230.0,4790.0,6630.0,6880.0,,16000.0,2400.0,3200.0,3680.0
MERCEDES,CLASE A BM177,2018 EN ADELANTE,23>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL SPOILER DEL PARAGOLPES TRASERO Y LA ILUMINACION",3680/1G,4580,7130/3G,4790.0,6730.0,7360.0,8130.0,,24000.0,3600.0,4800.0,5520.0
MERCEDES,CLASE B W246,2012-2018,12-15,True,False,,,,3680/3g,2880.0,3130.0,3680.0,3870.0,,4500.0,675.0,900.0,1035.0
MERCEDES,CLASE B W246,2012-2018,15-18,False,False,CAMBIA BASICAMENTE PARAGOLPES E ILUMINACION,156cv/3030/1g,3630/2g,4370/3g,3030.0,3680.0,4380.0,4780.0,,8000.0,1200.0,1600.0,1840.0
MERCEDES,CLASE B W247,2019 EN ADELANTE,19-23,True,False,,empiza en 20>,,,3830.0,4680.0,5430.0,5880.0,,16800.0,2520.0,3360.0,3864.0
MERCEDES,CLASE B W247,2019 EN ADELANTE,23>,True,False,"CAMBIAN LAS REJILLAS, EL SPOILER DEL PARAGOLPES TRASERO Y LA ILUMINACION",,,,4680.0,5130.0,6130.0,7130.0,,31500.0,4725.0,6300.0,7245.0
MERCEDES,CLASE C W205,2014 EN ADELANTE,14-18,True,False,,3130/hm?,3680/4330/1d,4630/2g,4230.0,5480.0,6130.0,6680.0,,6000.0,900.0,1200.0,1380.0
MERCEDES,CLASE C W205,2014 EN ADELANTE,18-21,True,False,"CAMBIA PARAGOLPES DELANTERO, REJILLAS E ILUMINACION",,,5370/3g,4430.0,5080.0,6680.0,7480.0,,12000.0,1800.0,2400.0,2760.0
MERCEDES,CLASE C,2021 EN ADELANTE,21>,True,False,,,,,5380.0,6580.0,7880.0,11350.0,,28000.0,4200.0,5600.0,6440.0
MERCEDES,C COUPE W204,2011-2016,11-16,True,False,,"2680/cdi 2,0/1d",,v6->,3280.0,3680.0,4230.0,4680.0,,8500.0,1275.0,1700.0,1955.0
MERCEDES,C COUPE W205,2016 EN ADELANTE,16-18,True,False,,6250/43 AMG 367cv,,,3830.0,5180.0,5680.0,6680.0,,16500.0,2475.0,3300.0,3795.0
MERCEDES,C COUPE W205,2016 EN ADELANTE,18>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACION",7450/1g/63AMG/476cv/8580/2g,,,4790.0,5880.0,7180.0,8680.0,,23000.0,3450.0,4600.0,5290.0
MERCEDES,CLASE E W212,2009-2016,09-12,True,False,,2630/1/2,3630/3d/220,3.0TD---->,3430.0,3680.0,4130.0,4830.0,,4000.0,600.0,800.0,920.0
MERCEDES,CLASE E W212,2009-2016,13-16,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, LAS PUERTAS, PARAGOLPES TRASERO Y LA ILUMINACION",3570/1D/220,3630/2/3D/220,3.0TD---->,3730.0,4230.0,4830.0,5470.0,,5500.0,825.0,1100.0,1265.0
MERCEDES,CLASE E W213,2016-2023,16-19,True,False,,3830/1d/220d,5230/2D/220,3.0TD---->,4830.0,5880.0,6880.0,7470.0,,12500.0,1875.0,2500.0,2875.0
MERCEDES,CLASE E W213,2016-2023,20-23,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA, LA CARROCERIA TRASERA COMPLETA Y LA ILUMINACION",4830/1d/220d,6230/2d/220,3.0TD---->,5480.0,6170.0,7470.0,9870.0,,25000.0,3750.0,5000.0,5750.0
MERCEDES,CLASE E W214,2024 EN ADELANTE,24>,True,False,,4230,,,6830.0,8130.0,9880.0,12330.0,,56800.0,8520.0,11360.0,13064.0
MERCEDES,CLASE E COUPE W207,2009-2016,09-12,True,False,,,mirar km¿?,ver tip motor,3030.0,3270.0,3630.0,4570.0,,8500.0,1275.0,1700.0,1955.0
MERCEDES,CLASE E COUPE W207,2009-2016,13-16,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS,RETROVISORES, PARAGOLPES TRASERO Y LA ILUMINACION",,,,3570.0,3870.0,4770.0,5470.0,,12500.0,1875.0,2500.0,2875.0
MERCEDES,CLASE E COUPE BM238,2016-2024,16-21,True,False,,4230/1g,6130/2g,8130/3g,4380.0,5230.0,7130.0,9270.0,,25000.0,3750.0,5000.0,5750.0
MERCEDES,CLASE E COUPE BM238,2016-2024,21-24,True,False,CAMBIA EL PARAGOLPES DELANTERO (FIJARSE EN LA ESQUINA EXTERIOR) LAS REJILLAS Y LA ILUMINACION,6130,8130,9270,6130.0,7830.0,9330.0,13130.0,,43900.0,6585.0,8780.0,10097.0
MERCEDES,CLASE G W463,2007 EN ADELANTE,07-09,True,False,,,,,,,,,,39000.0,5850.0,7800.0,8970.0
MERCEDES,CLASE G W463,2007 EN ADELANTE,09-13,False,False,CAMBIA SOLAMENTE LA REJILLA CENTRAL,,,,,,,9130.0,,39000.0,5850.0,7800.0,8970.0
MERCEDES,CLASE G W463,2007 EN ADELANTE,13-16,True,False,"CAMBIA LA REJILLA CENTRAL, LAS MASCARAS DE LOS FAROS, LOS FAROS DELANTEROS Y LOS RETROVISORES",,,,,,,10130.0,,55000.0,8250.0,11000.0,12650.0
MERCEDES,CLASE G W463,2007 EN ADELANTE,16-18,False,False,CAMBIA LA REJILLA CENTRAL Y EL PARAGOLPES DELANTERO,,,,,,,11230.0,,65000.0,9750.0,13000.0,14950.0
MERCEDES,CLASE G W463,2007 EN ADELANTE,18>,True,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS INCLUIDO) LA CARROCERIA TRASERA COMPLETA Y LA ILUMINACION,,,,,11230.0,15330.0,17430.0,,88000.0,13200.0,17600.0,20240.0
MERCEDES,CLASE S W222,2013-2021,13-16,True,False,,,,,4430.0,4870.0,5170.0,6570.0,,14000.0,2100.0,2800.0,3220.0
MERCEDES,CLASE S W222,2013-2021,17-21,False,False,"CAMBIA PARAGOLPES, REJILLAS, RETROVISORES E ILUMINACION",,,,4970.0,6350.0,7430.0,10430.0,,28000.0,4200.0,5600.0,6440.0
MERCEDES,CLASE S W223,2021 EN ADELANTE,21-26,True,False,,,,,6010.0,9230.0,14130.0,16130.0,,72000.0,10800.0,14400.0,16560.0
MERCEDES,CLASE S W223,2021 EN ADELANTE,26>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, REJILLAS, RETROVISORES, PUERTAS (AHORA TIENEN MOLDURA), FALDONES LATERALES, PARAGOLPES TRASERO Y LA ILUMINACION",,,,,,,,,,,,
MERCEDES,SL W231,2012-2021,12-16,True,False,,,,278927/435cv,500.0,6370.0,8830.0,9670.0,,28100.0,4215.0,5620.0,6463.0
MERCEDES,SL W231,2012-2021,16-21,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETA Y CAPO INCLUIDO), EL PARAGOLPES TRASERO Y LA ILUMINACION",,,,,8130.0,9830.0,13580.0,,55000.0,8250.0,11000.0,12650.0
MERCEDES,AMG SL,2021 EN ADELANTE,22>,True,False,,,,,,,,,,126000.0,18900.0,25200.0,28980.0
MERCEDES,CLASE X,2018 EN ADELANTE,18-22,True,False,EN TODAS LAS PIEZAS (EXCEPTO ESPEDIFICAS DE DISEÑO) MARCAR VALIDEZ CON: MERCEDES CLASE X / NISSAN NAVARA NP 300 / RENAULT ALASKAN,,,,4380.0,4680.0,5370.0,7370.0,,25000.0,3750.0,5000.0,5750.0
MERCEDES,COUPE W117,2013-2019,13-16,True,False,,2780/1g,,,3670.0,4230.0,4570.0,5230.0,367.0,11500.0,1725.0,2300.0,2645.0
MERCEDES,COUPE W117,2013-2019,16-19,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",3190/1g,4330/2,2380/0,3380.0,4370.0,4730.0,5380.0,6180.0,13000.0,1950.0,2600.0,2990.0
MERCEDES,COUPE C118,2019-2025,19-23,True,False,,3380/renault,"3680/1g2,2",,3690.0,4370.0,5170.0,7780.0,,18900.0,2835.0,3780.0,4347.0
MERCEDES,COUPE C118,2019-2025,23-25,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",,,5230/2ind,,5230.0,7530.0,8680.0,,34000.0,5100.0,6800.0,7820.0
MERCEDES,COUPE,2026 EN ADELANTE,26>,True,False,,,,,,,,,,0.0,0.0,0.0,0.0
MERCEDES,SHOOTING BRAKE W217,2013-2019,13-16,True,False,,26330/3VI 45AMG vida,,solo pint,3480.0,3830.0,4470.0,5280.0,,11500.0,1725.0,2300.0,2645.0
MERCEDES,SHOOTING BRAKE W217,2013-2019,16-19,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",2890/1g,3870/2g,,3130.0,4330.0,4470.0,5630.0,,13000.0,1950.0,2600.0,2990.0
MERCEDES,SHOOTING BRAKE,2019-2025,19-23,True,False,,3280,5070,6230,4330.0,5230.0,7030.0,7830.0,15390.0,18900.0,2835.0,3780.0,4347.0
MERCEDES,SHOOTING BRAKE,2019-2025,23-25,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",3410/1g,4380/3ind,,5380.0,6030.0,7530.0,8680.0,,34000.0,5100.0,6800.0,7820.0
MERCEDES,SHOOTING BRAKE,2026 EN ADELANTE,26>,True,False,,,,,5710.0,6830.0,8130.0,10130.0,,48000.0,7200.0,9600.0,11040.0
MERCEDES,CLE COUPE,2024 EN ADELANTE,24>,True,False,,,,,,7130.0,8130.0,10130.0,,55000.0,8250.0,11000.0,12650.0
MERCEDES,CLASE CLS W218,2011 EN ADELANTE,11-15,True,False,,8000/3DAMG,km ojo,350CDI-->,5130.0,5870.0,6680.0,7230.0,,8000.0,1200.0,1600.0,1840.0
MERCEDES,CLASE CLS W218,2011 EN ADELANTE,15-17,True,False,"CAMBIA PARAGOLPES DELANTERO, REJILLAS, PARAGOLPES TRASERO E ILUMINACION",,7360/2d,,6130.0,6680.0,7230.0,8130.0,,18900.0,2835.0,3780.0,4347.0
MERCEDES,CLS,2018-2023,18-21,True,False,,,,,6190.0,8130.0,9130.0,10130.0,,35000.0,5250.0,7000.0,8050.0
MERCEDES,CLS,2018-2023,21-23,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y EL PORTON TRASERO AHORA INCOPORA ALERON (¿PEGADO O ATORNILLADO?)",,,6130,7830.0,9130.0,10630.0,13430.0,,54000.0,8100.0,10800.0,12420.0
MERCEDES,GLA W156,2014-2019,14-17,True,False,,4230/1,,2890,3190.0,4260.0,4630.0,5740.0,6300.0,5000.0,750.0,1000.0,1150.0
MERCEDES,GLA W156,2014-2019,17-19,True,False,CAMBIA PARAGOLPES E ILUMINACION,,,,4330.0,4830.0,5230.0,6380.0,,14000.0,2100.0,2800.0,3220.0
MERCEDES,GLA H247,2020 EN ADELANTE,20-23,True,False,,5130/1g/2G,6130/2,,5330.0,6430.0,7030.0,10130.0,,22000.0,3300.0,4400.0,5060.0
MERCEDES,GLA H247,2020 EN ADELANTE,23>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL SPOILER DEL PARAGOLPES TRASERO Y LA ILUMINACION",,,,,,,,14010.0,33000.0,4950.0,6600.0,7590.0
MERCEDES,GLB X247,2020 EN ADELANTE,20-23,True,False,,,,3780/ind,4880.0,5430.0,6830.0,7430.0,,24400.0,3660.0,4880.0,5612.0
MERCEDES,GLB X247,2020 EN ADELANTE,23>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL SPOILER DEL PARAGOLPES TRASERO Y LA ILUMINACION",2560/1ind,,,,6230.0,7430.0,8230.0,,38300.0,5745.0,7660.0,8809.0
MERCEDES,GLK W204,2008-2015,08-12,True,False,,3150/1,,km¿?,,2430.0,2870.0,3370.0,,4500.0,675.0,900.0,1035.0
MERCEDES,GLK W204,2008-2015,12-15,True,False,CAMBIA PARAGOLPES E ILUMINACION (LAS PUERTAS LLEVAN MOLDURAS PERO PARECE QUE SON PEGADAS Y SE PUEDEN QUITAR),,,,,2880.0,3380.0,4170.0,,8900.0,1335.0,1780.0,2047.0
MERCEDES,GLC W253,2016-2022,16-19,True,False,,43 AMG 367cv 8830,,3720,4580.0,5230.0,6230.0,9130.0,,18000.0,2700.0,3600.0,4140.0
MERCEDES,GLC W253,2016-2022,19-22,True,False,"CAMBIA PARAGOLPES DELANTERO, REJILLA, EL SPOILER DE LA PARTE DE LOS ESCAPES Y LA ILUMINACION",,,5230,5830.0,6430.0,7880.0,9430.0,,24000.0,3600.0,4800.0,5520.0
MERCEDES,GLC X254,2023 EN ADELANTE,23>,True,False,CAMBIA EL INTERIOR TIENE PANTALLA CENTRAL,,MIRAR,MOTOR,6780.0,7230.0,9430.0,11530.0,,60000.0,9000.0,12000.0,13800.0
MERCEDES,GLC COUPE W253,2016 EN ADELANTE,16-19,True,False,,,,,6430.0,7130.0,8370.0,9430.0,,24000.0,3600.0,4800.0,5520.0
MERCEDES,GLC COUPE W253,2016 EN ADELANTE,19>,True,False,"CAMBIA PARAGOLPES DELANTERO, REJILLA, EL SPOILER DE LA PARTE DE LOS ESCAPES Y LA ILUMINACION",6430,7230,7430,7880.0,8360.0,9130.0,11430.0,,28000.0,4200.0,5600.0,6440.0
MERCEDES,GLE W166,2015-2018,15-18,True,False,"CON RESPECTO AL CLASE M  MODELO 12-15, CAMBIA PARAGOLPES E ILUMINACION son la misma carroceria w166",,,4580,6480.0,7480.0,8880.0,11430.0,,49000.0,7350.0,9800.0,11270.0
MERCEDES,GLE,2019 EN ADELANTE,19-23,True,False,,,,,6280.0,8630.0,13030.0,15370.0,,22000.0,3300.0,4400.0,5060.0
MERCEDES,GLE,2019 EN ADELANTE,23>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACIÓN",,,,10230.0,11580.0,14330.0,16230.0,,3000.0,450.0,600.0,690.0
MERCEDES,GLE COUPE,2015-2019,15-19,True,False,COMPARTE PARTE CICLO CON EL GLE,robado,para vida,15000/3gv8,435.0,6280.0,7780.0,10630.0,,32000.0,4800.0,6400.0,7360.0
MERCEDES,GLE COUPE (167),2020 EN ADELANTE,20-23,True,False,,,,,8680.0,10230.0,11430.0,15370.0,,45000.0,6750.0,9000.0,10350.0
MERCEDES,GLE COUPE (167),2020 EN ADELANTE,23>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACIÓN",,,,10230.0,11430.0,13830.0,16530.0,,53000.0,7950.0,10600.0,12190.0
MERCEDES,GL X166,2012 EN ADELANTE,12-15,True,False,"CAMBIA COMPLETAMENTE PERO TENIENDO EN CUENTA QUE LA CARROCERIA ES LA MISMA (LA PARTE CICLO ES LA MISMA, CARROCERIA TOTALMENTE DISTINTA)",,,,4680.0,5580.0,6130.0,8130.0,,8900.0,1335.0,1780.0,2047.0
MERCEDES,GLS W166,2012 EN ADELANTE,16-19,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL CAPO, EL PARAGOLPES TRASERO Y LA ILUMINACION",,,,5580.0,6380.0,8130.0,9280.0,,22000.0,3300.0,4400.0,5060.0
MERCEDES,GLS,2020 EN ADELANTE,20-23,True,False,,,,,7880.0,8380.0,9280.0,11230.0,,59500.0,8925.0,11900.0,13685.0
MERCEDES,GLS,2020 EN ADELANTE,24>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LOS PILOTOS TRASEROS",,,,,,,,,120000.0,18000.0,24000.0,27600.0
MG,3,2024 EN ADELANTE,24>,True,False,,1410,,,,1830.0,2560.0,3230.0,,17000.0,2550.0,3400.0,3910.0
MG,HS,2020-2025,20-24,True,False,,,,,,2830.0,3880.0,4880.0,,18000.0,2700.0,3600.0,4140.0
MG,HS,2020-2025,24-25,False,False,"CAMBIA EL PARAGOLPES FRONTAL, REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",,,,,,,,,20000.0,3000.0,4000.0,4600.0
MG,HS,2025 EN ADELANTE,25>,True,False,,,,,,,,,,27000.0,4050.0,5400.0,6210.0
MG,ZS,2021-2024,21-24,True,False,,2530/2780/1g,3330/2g,4130/3g,3030.0,,,,,14000.0,2100.0,2800.0,3220.0
MG,ZS,2025 EN ADELANTE,25>,True,False,,3130/1g,3710,4330,,,,,,17500.0,2625.0,3500.0,4025.0
MINI,COOPER / ONE F56,2014-2024,14-18,True,True,,2180/1g,2570/2G,3280/3G,2070.0,2680.0,3280.0,3670.0,,11000.0,1650.0,2200.0,2530.0
MINI,COOPER / ONE F56,2014-2024,18-21,False,False,SOLAMENTE CAMBIA LA ILUMINACION (LOS FAROS NO SE DIFERENCIAN VISUALMENTE),2680/1G,2870/2G,3480/3G,2230.0,2730.0,3430.0,4380.0,,17000.0,2550.0,3400.0,3910.0
MINI,COOPER / ONE F56,2014-2024,21-24,True,True,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, RETROVISORES, PARAGOLPES TRASERO Y LA ILUMINACION",,,,2830.0,3210.0,3720.0,4680.0,,23000.0,3450.0,4600.0,5290.0
MINI,COOPER C / S F66,2024 EN ADELANTE,24>,True,True,,,,,,3710.0,4380.0,7130.0,,30900.0,4635.0,6180.0,7107.0
MINI,MINI F55,2014 EN ADELANTE,14-18,True,False,,2170/1g,2570/2G,3280/3G,2070.0,2680.0,2880.0,3670.0,,18000.0,2700.0,3600.0,4140.0
MINI,MINI F55,2014 EN ADELANTE,18-21,False,False,SOLAMENTE CAMBIA LA ILUMINACION (LOS FAROS NO SE DIFERENCIAN VISUALMENTE),2680/1G,2870/2G,3480/3G,,2730.0,3480.0,3870.0,,22000.0,3300.0,4400.0,5060.0
MINI,MINI F55,2014 EN ADELANTE,21-25,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, RETROVISORES, PARAGOLPES TRASERO Y LA ILUMINACION",,,,,3130.0,3630.0,4230.0,,31000.0,4650.0,6200.0,7130.0
MINI,CLUBMAN F54,2015-2024,15-19,True,True,,2880/1g,3130/2g,4130/3g,2370.0,2670.0,3630.0,4570.0,,17500.0,2625.0,3500.0,4025.0
MINI,CLUBMAN F54,2015-2024,19-24,False,True,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO, RETROVISORES E ILUMINACION",3080,3670/2g,4670/3g,2570.0,3430.0,4230.0,5070.0,,24500.0,3675.0,4900.0,5635.0
MINI,COUNTRYMAN F60,2010-2017,10-14,True,False,,f 60,2470/2g,3030/3g,2280.0,2530.0,2880.0,3370.0,,14500.0,2175.0,2900.0,3335.0
MINI,COUNTRYMAN F60,2010-2017,14-17,False,False,"CAMBIA CARROCERIA FRONTAL COMPLETA (ALETAS NO), PARAGOLPES TRASERO Y LA ILUMINACION",1830/1g,2670/2g,3170/1g,,2480.0,2890.0,3470.0,,20900.0,3135.0,4180.0,4807.0
MINI,COUNTRYMAN,2017-2024,17-20,True,True,,2530/1g,3380/2G,4880/1g,2670.0,2890.0,3890.0,4580.0,,21000.0,3150.0,4200.0,4830.0
MINI,COUNTRYMAN,2017-2024,21-24,False,True,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, RETROVISORES, PARAGOLPES TRASERO Y LA ILUMINACION",2890/1gh,4280/2gh,5280/3gh,3170.0,3190.0,4230.0,5230.0,,33900.0,5085.0,6780.0,7797.0
MINI,COUNTRYMAN,2024 EN ADELANTE,24>,True,True,,3630,4330,6230,,3410.0,4330.0,7230.0,,34700.0,5205.0,6940.0,7981.0
MITSUBISHI,ASX,2010-2021,10-13,True,False,,,,,,880.0,1080.0,1580.0,,4300.0,645.0,860.0,989.0
MITSUBISHI,ASX,2010-2021,13-16,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, ANTINIEBLAS DELANTEROS Y EL PARAGOLPES TRASERO",980/1g,1880//2g,,1330.0,1870.0,2250.0,2380.0,,5000.0,750.0,1000.0,1150.0
MITSUBISHI,ASX,2010-2021,17-18,True,False,CAMBIA EL PARAGOLPES DELANTERO Y LAS REJILLAS,1230/1G,2180/2G,,1830.0,2180.0,2380.0,3270.0,,7400.0,1110.0,1480.0,1702.0
MITSUBISHI,ASX,2010-2021,18-19,True,False,"CAMBIAN LAS REJILLAS DELANTERAS, LOS NIEBLAS DELANTEROS Y EL PARAGOLPES TRASERO",1380/1 ind,1530/2g,/2030/3g,,2030.0,2480.0,3190.0,,10000.0,1500.0,2000.0,2300.0
MITSUBISHI,ASX,2010-2021,20-21,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS INCLUIDAS), LA CARROCERIA TRASERA COMPLETA Y LA ILUMINACION",2130,2380/2g3g,4130/3g,2130.0,2580.0,3470.0,4470.0,,17000.0,2550.0,3400.0,3910.0
MITSUBISHI,ASX,2023 EN ADELANTE,23-24,True,False,EN ABSOLUTAMENTE TODAS LAS PIEZAS (MENOS LA REJILLA FRONTAL) MARCAR VALIDEZ CON: RENAULT CAPTUR / MITSUBISHI ASX,,,,,,,,,18000.0,2700.0,3600.0,4140.0
MITSUBISHI,ASX,2023 EN ADELANTE,24>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, CAPO, PARAGOLPES TRASERO Y LA ILUMINACION",,,,,1850.0,2230.0,3130.0,,24000.0,3600.0,4800.0,5520.0
MITSUBISHI,COLT,2024 EN ADELANTE,24>,True,False,EN ABSOLUTAMENTE TODAS LAS PIEZAS (MENOS LA REJILLA FRONTAL) MARCAR VALIDEZ CON: RENAULT CLIO V FASE II / MITSUBISHI COLT,,,,,2230.0,2730.0,3230.0,,16000.0,2400.0,3200.0,3680.0
MITSUBISHI,ECLIPSE CROSS,2018 EN ADELANTE,18-21,True,False,,,,MIRAR KM,1930.0,2670.0,3670.0,4230.0,,15000.0,2250.0,3000.0,3450.0
MITSUBISHI,ECLIPSE CROSS,2018 EN ADELANTE,21-25,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS Y CAPO INCLUIDO), LA CARROCERIA TRASERA COMPLETA Y LA ILUMINACIÓN",2380//1gh,4230/2gh,6230/3gh,2780.0,3210.0,4230.0,4780.0,,19000.0,2850.0,3800.0,4370.0
MITSUBISHI,GRANDIS,2026 EN ADELANTE,26>,True,False,"EN TODAS LAS PIEZAS, (EXCEPTO: PARAGOLPES DELANTERO, PARAGOLPES TRASERO Y PORTÓN) MARCAR VALIDEZ CON: RENAULT SYMBIOZ / MITSUBISHI GRANDIS",,,,,,,,,0.0,0.0,0.0,0.0
MITSUBISHI,L200,2006-2015,06-10,True,False,,,,,,870.0,1270.0,1730.0,,5800.0,870.0,1160.0,1334.0
MITSUBISHI,L200,2006-2015,10-14,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LOS FAROS DE NIEBLA",,,,,1430.0,1830.0,2370.0,,12000.0,1800.0,2400.0,2760.0
MITSUBISHI,L200,2015 EN ADELANTE,15-20,True,False,PUEDE QUE LAS PUERTAS LAS COMPARTA CON LA GENERACIÓN ANTERIOR,,,,,3580.0,3830.0,4170.0,,16500.0,2475.0,3300.0,3795.0
MITSUBISHI,L200,2015 EN ADELANTE,20-23,True,False,ACTUALIZACION COMPLETA PERO TENIENDO EN CUENTA QUE LA CARROCERIA ES LA MISMA (LAS PUERTAS CREO QUE NO CAMBIAN),motor mal 6830,,,5860.0,5910.0,6780.0,7270.0,,18000.0,2700.0,3600.0,4140.0
MITSUBISHI,LANCER,2009-2013,09-13,True,False,,2.0 EVOLUTION VII 265/295CV,,normal 1270/2g 1.5i 105cv,,1670.0,2170.0,2670.0,,5000.0,750.0,1000.0,1150.0
MITSUBISHI,MONTERO,2007-2019,07-10,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS INCLUIDAS), RETROVISORES, PORTON TRASERO, PARAGOLPES TRASERO Y LA ILUMINACION",,,,,2380.0,2870.0,3170.0,,10500.0,1575.0,2100.0,2415.0
MITSUBISHI,MONTERO,2007-2019,10-12,False,False,CAMBIA SOLAMENTE LOS FAROS QUE LLEVAN FONDO OSCURO,,,,,2420.0,3190.0,3770.0,,12500.0,1875.0,2500.0,2875.0
MITSUBISHI,MONTERO,2007-2019,13-15,False,False,CAMBIA EL PARAGOLPES DELANTERO Y LAS REJILLAS,,,,,2890.0,3410.0,4230.0,,14500.0,2175.0,2900.0,3335.0
MITSUBISHI,MONTERO,2007-2019,15-19,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LOS FAROS",,,,,3680.0,4670.0,5130.0,,16000.0,2400.0,3200.0,3680.0
MITSUBISHI,OUTLANDER,2013-2021,13-14,True,False,,1680,1880,2380,1680.0,2130.0,2530.0,3480.0,,8000.0,1200.0,1600.0,1840.0
MITSUBISHI,OUTLANDER,2013-2021,15-16,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LOS PILOTOS TRASEROS",1880/1g,2530/2g,3180/3g,2130.0,2430.0,3380.0,4230.0,,9000.0,1350.0,1800.0,2070.0
MITSUBISHI,OUTLANDER,2013-2021,16-18,True,False,"CAMBIAN PARAGOLPES, REJILLAS, ALETAS, RETROVISORES, ILUMINACION Y PORTON TRASERO (LAS PUERTAS SON IGUALES PERO CON MOLDURA ¿PEGADA?",1930/2160/1g,2850/2g,3340/3g,1930.0,2870.0,3780.0,4830.0,,10900.0,1635.0,2180.0,2507.0
MITSUBISHI,OUTLANDER,2013-2021,18-21,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION (A LA PUERTAS LE VUELVEN A QUITAR LA MOLDURA)",3190/1G,3830/2g,4830/3g,3190.0,3830.0,4830.0,5430.0,,15500.0,2325.0,3100.0,3565.0
MITSUBISHI,OUTLANDER,2021-2024,21-24,True,False,,,,,3910.0,4230.0,5230.0,6730.0,,20000.0,3000.0,4000.0,4600.0
MITSUBISHI,OUTLANDER,2025 EN ADELANTE,25>,True,False,,,,,,,,,,0.0,0.0,0.0,0.0
MITSUBISHI,SPACE STAR,2013 EN ADELANTE,13-16,True,False,,480/1g,580/2g,880/3g,,680.0,1070.0,1270.0,,5600.0,840.0,1120.0,1288.0
