Triclo_Ref,Marca,Modelo,OEM,Info,Categoria
342138,BMW,Serie 3 (E90/91/92/93) ‘05→‘11,11717801942,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
402530,BMW,Serie 3 (E90/91/92/93) ‘05→‘11,24117571217,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402530,BMW,Serie 3 (E90/91/92/93) ‘05→‘11,24152333907,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,Serie 3 (E90/91/92/93) ‘05→‘11,24117571227,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,Serie 3 (E90/91/92/93) ‘05→‘11,24152333903,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
342137,BMW,Serie 3 (E90/91/92/93) ‘05→‘11,11742247906,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342137,BMW,Serie 3 (E90/91/92/93) ‘05→‘11,11747796634,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
432865,BMW,Serie 3 (E90/91/92/93) ‘05→‘11,11747805391,"Pressure Converter, exhaust control !ELECTROVALVULA EGR BMW N47",Mecanica (Carter/EGR)
432866,BMW,Serie 3 (E90/91/92/93) ‘05→‘11,11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,Serie 3 (E90/91/92/93) ‘05→‘11,11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
342128,BMW,Serie 3 (F30/31/G20) ‘11→,11717810871,EGR Valve !VALVULA EGR BMW mot.N47/N47N,Mecanica (Carter/EGR)
402532,BMW,Serie 3 (F30/31/G20) ‘11→,24117624192,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,Serie 3 (F30/31/G20) ‘11→,24118612901,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
432866,BMW,Serie 3 (F30/31/G20) ‘11→,11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,Serie 3 (F30/31/G20) ‘11→,11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
342128,BMW,Serie 4 (F32/33) ‘13→,11717810871,EGR Valve !VALVULA EGR BMW mot.N47/N47N,Mecanica (Carter/EGR)
402532,BMW,Serie 4 (F32/33) ‘13→,24117624192,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,Serie 4 (F32/33) ‘13→,24118612901,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
432866,BMW,Serie 4 (F32/33) ‘13→,11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,Serie 4 (F32/33) ‘13→,11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
342137,BMW,Serie 5 (E34/E39) →’03,11742247906,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342137,BMW,Serie 5 (E34/E39) →’03,11747796634,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
432866,BMW,Serie 5 (E34/E39) →’03,11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,Serie 5 (E34/E39) →’03,11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
342128,BMW,Serie 5 (E60/61) ‘03→’10,11717810871,EGR Valve !VALVULA EGR BMW mot.N47/N47N,Mecanica (Carter/EGR)
342133,BMW,Serie 5 (E60/61) ‘03→’10,11717792077,EGR Valve VALVULA EGR BMW S.3 #¡REF! M47N2,Mecanica (Carter/EGR)
342133,BMW,Serie 5 (E60/61) ‘03→’10,11717804381,EGR Valve VALVULA EGR BMW S.3 #¡REF! M47N2,Mecanica (Carter/EGR)
342134,BMW,Serie 5 (E60/61) ‘03→’10,11717804352,EGR Valve VALVULA EGR BMW S.3 #¡REF! M57N2,Mecanica (Carter/EGR)
342136,BMW,Serie 5 (E60/61) ‘03→’10,11717804379,EGR Valve +VALVULA EGR BMW S.3 E46 330D,Mecanica (Carter/EGR)
342137,BMW,Serie 5 (E60/61) ‘03→’10,11742247906,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342137,BMW,Serie 5 (E60/61) ‘03→’10,11747796634,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342138,BMW,Serie 5 (E60/61) ‘03→’10,11717801942,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342139,BMW,Serie 5 (E60/61) ‘03→’10,11717793484,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342139,BMW,Serie 5 (E60/61) ‘03→’10,11717804382,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
402530,BMW,Serie 5 (E60/61) ‘03→’10,24117571217,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402530,BMW,Serie 5 (E60/61) ‘03→’10,24152333907,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,Serie 5 (E60/61) ‘03→’10,24117571227,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,Serie 5 (E60/61) ‘03→’10,24152333903,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
432865,BMW,Serie 5 (E60/61) ‘03→’10,11747805391,"Pressure Converter, exhaust control !ELECTROVALVULA EGR BMW N47",Mecanica (Carter/EGR)
432866,BMW,Serie 5 (E60/61) ‘03→’10,11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,Serie 5 (E60/61) ‘03→’10,11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
342128,BMW,Serie 5 (F10/11/G30) ’10→,11717810871,EGR Valve !VALVULA EGR BMW mot.N47/N47N,Mecanica (Carter/EGR)
402532,BMW,Serie 5 (F10/11/G30) ’10→,24117624192,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,Serie 5 (F10/11/G30) ’10→,24118612901,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
432866,BMW,Serie 5 (F10/11/G30) ’10→,11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,Serie 5 (F10/11/G30) ’10→,11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
402530,BMW,Serie 6 / 7 / 8,24117571217,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402530,BMW,Serie 6 / 7 / 8,24152333907,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,Serie 6 / 7 / 8,24117571227,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,Serie 6 / 7 / 8,24152333903,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,Serie 6 / 7 / 8,24117624192,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,Serie 6 / 7 / 8,24118612901,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
342128,BMW,Serie 6 / 7 / 8,11717810871,EGR Valve !VALVULA EGR BMW mot.N47/N47N,Mecanica (Carter/EGR)
342133,BMW,Serie 6 / 7 / 8,11717792077,EGR Valve VALVULA EGR BMW S.3 #¡REF! M47N2,Mecanica (Carter/EGR)
342133,BMW,Serie 6 / 7 / 8,11717804381,EGR Valve VALVULA EGR BMW S.3 #¡REF! M47N2,Mecanica (Carter/EGR)
342134,BMW,Serie 6 / 7 / 8,11717804352,EGR Valve VALVULA EGR BMW S.3 #¡REF! M57N2,Mecanica (Carter/EGR)
342136,BMW,Serie 6 / 7 / 8,11717804379,EGR Valve +VALVULA EGR BMW S.3 E46 330D,Mecanica (Carter/EGR)
342137,BMW,Serie 6 / 7 / 8,11742247906,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342137,BMW,Serie 6 / 7 / 8,11747796634,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342139,BMW,Serie 6 / 7 / 8,11717793484,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342139,BMW,Serie 6 / 7 / 8,11717804382,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
432866,BMW,Serie 6 / 7 / 8,11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,Serie 6 / 7 / 8,11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
402530,BMW,X1 (E84) / (F48) (‘09→),24117571217,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402530,BMW,X1 (E84) / (F48) (‘09→),24152333907,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,X1 (E84) / (F48) (‘09→),24117624192,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,X1 (E84) / (F48) (‘09→),24118612901,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
342128,BMW,X1 (E84) / (F48) (‘09→),11717810871,EGR Valve !VALVULA EGR BMW mot.N47/N47N,Mecanica (Carter/EGR)
432866,BMW,X1 (E84) / (F48) (‘09→),11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,X1 (E84) / (F48) (‘09→),11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
342128,BMW,X3 (E83) / (F25) / (G01) (‘03→),11717810871,EGR Valve !VALVULA EGR BMW mot.N47/N47N,Mecanica (Carter/EGR)
342133,BMW,X3 (E83) / (F25) / (G01) (‘03→),11717792077,EGR Valve VALVULA EGR BMW S.3 #¡REF! M47N2,Mecanica (Carter/EGR)
342133,BMW,X3 (E83) / (F25) / (G01) (‘03→),11717804381,EGR Valve VALVULA EGR BMW S.3 #¡REF! M47N2,Mecanica (Carter/EGR)
342134,BMW,X3 (E83) / (F25) / (G01) (‘03→),11717804352,EGR Valve VALVULA EGR BMW S.3 #¡REF! M57N2,Mecanica (Carter/EGR)
342137,BMW,X3 (E83) / (F25) / (G01) (‘03→),11742247906,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342137,BMW,X3 (E83) / (F25) / (G01) (‘03→),11747796634,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342138,BMW,X3 (E83) / (F25) / (G01) (‘03→),11717801942,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342139,BMW,X3 (E83) / (F25) / (G01) (‘03→),11717793484,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342139,BMW,X3 (E83) / (F25) / (G01) (‘03→),11717804382,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
402530,BMW,X3 (E83) / (F25) / (G01) (‘03→),24117571217,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402530,BMW,X3 (E83) / (F25) / (G01) (‘03→),24152333907,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,X3 (E83) / (F25) / (G01) (‘03→),24117571227,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,X3 (E83) / (F25) / (G01) (‘03→),24152333903,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,X3 (E83) / (F25) / (G01) (‘03→),24117624192,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,X3 (E83) / (F25) / (G01) (‘03→),24118612901,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
432865,BMW,X3 (E83) / (F25) / (G01) (‘03→),11747805391,"Pressure Converter, exhaust control !ELECTROVALVULA EGR BMW N47",Mecanica (Carter/EGR)
432866,BMW,X3 (E83) / (F25) / (G01) (‘03→),11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,X3 (E83) / (F25) / (G01) (‘03→),11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
342128,BMW,X4 (F26) / (G02) (‘14→),11717810871,EGR Valve !VALVULA EGR BMW mot.N47/N47N,Mecanica (Carter/EGR)
402532,BMW,X4 (F26) / (G02) (‘14→),24117624192,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,X4 (F26) / (G02) (‘14→),24118612901,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
432866,BMW,X4 (F26) / (G02) (‘14→),11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,X4 (F26) / (G02) (‘14→),11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
342128,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11717810871,EGR Valve !VALVULA EGR BMW mot.N47/N47N,Mecanica (Carter/EGR)
342133,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11717792077,EGR Valve VALVULA EGR BMW S.3 #¡REF! M47N2,Mecanica (Carter/EGR)
342133,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11717804381,EGR Valve VALVULA EGR BMW S.3 #¡REF! M47N2,Mecanica (Carter/EGR)
342134,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11717804352,EGR Valve VALVULA EGR BMW S.3 #¡REF! M57N2,Mecanica (Carter/EGR)
342136,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11717804379,EGR Valve +VALVULA EGR BMW S.3 E46 330D,Mecanica (Carter/EGR)
342137,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11742247906,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342137,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11747796634,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342139,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11717793484,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342139,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11717804382,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
402530,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),24117571217,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402530,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),24152333907,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),24117571227,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),24152333903,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),24117624192,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),24118612901,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
432866,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,X5 (E53) / (E70) / (F15) / (G05) (‘00→),11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
342128,BMW,X6 (E71) / (F16) / (F86) (‘08→),11717810871,EGR Valve !VALVULA EGR BMW mot.N47/N47N,Mecanica (Carter/EGR)
342133,BMW,X6 (E71) / (F16) / (F86) (‘08→),11717792077,EGR Valve VALVULA EGR BMW S.3 #¡REF! M47N2,Mecanica (Carter/EGR)
342133,BMW,X6 (E71) / (F16) / (F86) (‘08→),11717804381,EGR Valve VALVULA EGR BMW S.3 #¡REF! M47N2,Mecanica (Carter/EGR)
342134,BMW,X6 (E71) / (F16) / (F86) (‘08→),11717804352,EGR Valve VALVULA EGR BMW S.3 #¡REF! M57N2,Mecanica (Carter/EGR)
342137,BMW,X6 (E71) / (F16) / (F86) (‘08→),11742247906,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342137,BMW,X6 (E71) / (F16) / (F86) (‘08→),11747796634,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342139,BMW,X6 (E71) / (F16) / (F86) (‘08→),11717793484,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
342139,BMW,X6 (E71) / (F16) / (F86) (‘08→),11717804382,"EGR Valve +VALVULA EGR BMW S.1,S.3,S.5",Mecanica (Carter/EGR)
402531,BMW,X6 (E71) / (F16) / (F86) (‘08→),24117571227,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402531,BMW,X6 (E71) / (F16) / (F86) (‘08→),24152333903,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,X6 (E71) / (F16) / (F86) (‘08→),24117624192,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
402532,BMW,X6 (E71) / (F16) / (F86) (‘08→),24118612901,"Oil sump, automatic transmission CARTER CAJA VELOCIDADES BMW",Mecanica (Carter/EGR)
432866,BMW,X6 (E71) / (F16) / (F86) (‘08→),11741742712,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
432866,BMW,X6 (E71) / (F16) / (F86) (‘08→),11747810831,"Valve, EGR exhaust control !ELECTROVALVULA EGR BMW",Mecanica (Carter/EGR)
346821,CHEVROLET,CHEVROLET KALOS,96612359,EGR Valve +VALVULA EGR DAEWOO MATIZ '98,Mecanica (Carter/EGR)
346820,CHEVROLET,CHEVROLET MATIZ / SPARK,96612545,EGR Valve +VALVULA EGR DAEWOO MATIZ '98,Mecanica (Carter/EGR)
346821,CHEVROLET,CHEVROLET MATIZ / SPARK,96612359,EGR Valve +VALVULA EGR DAEWOO MATIZ '98,Mecanica (Carter/EGR)
401079,CITROËN, AX (‘96→’98); BX (‘82→’94),030191,Oil sump CARTER PSA 1.0/1.1/1.3/1.4,Mecanica (Carter/EGR)
401080,CITROËN, AX (‘96→’98); BX (‘82→’94),0301C2,Oil sump CARTER ACEITE PSA 1.4/1.6,Mecanica (Carter/EGR)
401082,CITROËN, AX (‘96→’98); BX (‘82→’94),0301G4,Oil sump CARTER ACEITE PSA 1.5 DIESEL,Mecanica (Carter/EGR)
401085,CITROËN, AX (‘96→’98); BX (‘82→’94),0301F3,Oil sump CARTER ACEITE PSA 1.6/1.8/1.9D,Mecanica (Carter/EGR)
401079,CITROËN,"Berlingo (M49, M59) (‘96→’08)",030191,Oil sump CARTER PSA 1.0/1.1/1.3/1.4,Mecanica (Carter/EGR)
401083,CITROËN,"Berlingo (M49, M59) (‘96→’08)",0301L9,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
401083,CITROËN,"Berlingo (M49, M59) (‘96→’08)",9813206580,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
401085,CITROËN,"Berlingo (M49, M59) (‘96→’08)",0301F3,Oil sump CARTER ACEITE PSA 1.6/1.8/1.9D,Mecanica (Carter/EGR)
401086,CITROËN,"Berlingo (M49, M59) (‘96→’08)",0301H9,Oil sump CARTER PSA 1.9D/1.9TD CN A.A,Mecanica (Carter/EGR)
401087,CITROËN,"Berlingo (M49, M59) (‘96→’08)",0301K2,Oil sump CARTER ACEITE PSA 2.0HDI,Mecanica (Carter/EGR)
340201,CITROËN,"Berlingo (M49, M59) (‘96→’08)",1618NR,EGR Valve +VALVULA EGR PSA  1.6HDI,Mecanica (Carter/EGR)
340208,CITROËN,"Berlingo (M49, M59) (‘96→’08)",1628JZ,EGR Valve +VALVULA EGR PSA 2.0HDI,Mecanica (Carter/EGR)
340210,CITROËN,"Berlingo (M49, M59) (‘96→’08)",1618LN,"EGR Valve +VALVULA EGR PSA,FORD 1.6HDI",Mecanica (Carter/EGR)
430322,CITROËN,"Berlingo (M49, M59) (‘96→’08)",1628LQ,"Pressure Converter, exhaust control !ELECTROVALVULA EGR PSA 2.0HDI",Mecanica (Carter/EGR)
401083,CITROËN,Berlingo (B9) (’08→’18),0301L9,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
401083,CITROËN,Berlingo (B9) (’08→’18),9813206580,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
340201,CITROËN,Berlingo (B9) (’08→’18),1618NR,EGR Valve +VALVULA EGR PSA  1.6HDI,Mecanica (Carter/EGR)
340210,CITROËN,Berlingo (B9) (’08→’18),1618LN,"EGR Valve +VALVULA EGR PSA,FORD 1.6HDI",Mecanica (Carter/EGR)
401083,CITROËN,Berlingo (K9) (’18→),0301L9,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
401083,CITROËN,Berlingo (K9) (’18→),9813206580,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
340210,CITROËN,Berlingo (K9) (’18→),1618LN,"EGR Valve +VALVULA EGR PSA,FORD 1.6HDI",Mecanica (Carter/EGR)
340200,CITROËN,C1 I (‘06→’14); C1 II (B4) (‘14→),1618PF,EGR Valve +VALVULA EGR PSA 1.4HDI,Mecanica (Carter/EGR)
401083,CITROËN,C2 (‘03→’17); C3 I; C3 Pluriel (‘01→’09),0301L9,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
401083,CITROËN,C2 (‘03→’17); C3 I; C3 Pluriel (‘01→’09),9813206580,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
340200,CITROËN,C2 (‘03→’17); C3 I; C3 Pluriel (‘01→’09),1618PF,EGR Valve +VALVULA EGR PSA 1.4HDI,Mecanica (Carter/EGR)
340201,CITROËN,C2 (‘03→’17); C3 I; C3 Pluriel (‘01→’09),1618NR,EGR Valve +VALVULA EGR PSA  1.6HDI,Mecanica (Carter/EGR)
340209,CITROËN,C2 (‘03→’17); C3 I; C3 Pluriel (‘01→’09),1628XV,"EGR Valve +VALVULA EGR PSA,FORD 1.4HDI",Mecanica (Carter/EGR)
430322,CITROËN,C2 (‘03→’17); C3 I; C3 Pluriel (‘01→’09),1628LQ,"Pressure Converter, exhaust control !ELECTROVALVULA EGR PSA 2.0HDI",Mecanica (Carter/EGR)
450441,CITROËN,C2 (‘03→’17); C3 I; C3 Pluriel (‘01→’09),1628ZW,"Pipe, EGR valve !TUBO VALVULA EGR PSA,FORD",Mecanica (Carter/EGR)
340200,CITROËN,C3 II (A51); C3 Picasso; DS3 (‘09 →’16 ),1618PF,EGR Valve +VALVULA EGR PSA 1.4HDI,Mecanica (Carter/EGR)
340201,CITROËN,C3 II (A51); C3 Picasso; DS3 (‘09 →’16 ),1618NR,EGR Valve +VALVULA EGR PSA  1.6HDI,Mecanica (Carter/EGR)
340210,CITROËN,C3 II (A51); C3 Picasso; DS3 (‘09 →’16 ),1618LN,"EGR Valve +VALVULA EGR PSA,FORD 1.6HDI",Mecanica (Carter/EGR)
401083,CITROËN,C3 III (B618); C3 Aircross II (‘16 →),0301L9,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
401083,CITROËN,C3 III (B618); C3 Aircross II (‘16 →),9813206580,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
340210,CITROËN,C3 III (B618); C3 Aircross II (‘16 →),1618LN,"EGR Valve +VALVULA EGR PSA,FORD 1.6HDI",Mecanica (Carter/EGR)
401083,CITROËN,C4 I (LC) / C4 Picasso I,0301L9,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
401083,CITROËN,C4 I (LC) / C4 Picasso I,9813206580,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
401084,CITROËN,C4 I (LC) / C4 Picasso I,0301J5,Oil sump CARTER ACEITE PSA 2.0 GASOLINA,Mecanica (Carter/EGR)
401087,CITROËN,C4 I (LC) / C4 Picasso I,0301K2,Oil sump CARTER ACEITE PSA 2.0HDI,Mecanica (Carter/EGR)
340201,CITROËN,C4 I (LC) / C4 Picasso I,1618NR,EGR Valve +VALVULA EGR PSA  1.6HDI,Mecanica (Carter/EGR)
340207,CITROËN,C4 I (LC) / C4 Picasso I,1628JF,EGR Valve +VALVULA EGR PSA 1.8/2.0 GASOL,Mecanica (Carter/EGR)
340202,CITROËN,C4 I (LC) / C4 Picasso I,1618GZ,EGR Valve +VALVULA EGR PSA  2.0HDI,Mecanica (Carter/EGR)
340208,CITROËN,C4 I (LC) / C4 Picasso I,1628JZ,EGR Valve +VALVULA EGR PSA 2.0HDI,Mecanica (Carter/EGR)
340210,CITROËN,C4 I (LC) / C4 Picasso I,1618LN,"EGR Valve +VALVULA EGR PSA,FORD 1.6HDI",Mecanica (Carter/EGR)
430320,CITROËN,C4 I (LC) / C4 Picasso I,161842,"Pressure converter, turbocharger !ELECTROVALVULA EGR PSA,FORD",Mecanica (Carter/EGR)
430322,CITROËN,C4 I (LC) / C4 Picasso I,1628LQ,"Pressure Converter, exhaust control !ELECTROVALVULA EGR PSA 2.0HDI",Mecanica (Carter/EGR)
401083,CITROËN,C4 II (B7) / C4 Picasso II (‘13 →) / DS4 (‘04 → ‘14),0301L9,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
401083,CITROËN,C4 II (B7) / C4 Picasso II (‘13 →) / DS4 (‘04 → ‘14),9813206580,Oil sump CARTER ACEITE PSA INYECCION,Mecanica (Carter/EGR)
